"","sample","batch","78.02055","452.00345","138.96337","73.53838","385.12885","237.02815","222.02744","399.33298","394.23541","428.03716","207.01423","210.06077","397.06669","315.03262","174.08419","438.14243","161.0295","173.98804","133.07219","407.14259","451.97517","167.02071","500.2254","133.06077","553.32542","170.0326","211.10945","203.05255","170.06172","324.24879","245.13234","102.09132","263.13186","228.99584","470.9348","242.07889","370.19102","336.94224","174.9828","136.0474","144.10058"
"1","batch01_QC01",1,917.136266996996,657.096716962347,1076.98900729158,981.325991910913,993.960797098978,954.590906578204,1038.38564058791,1020.43690602251,926.305345382766,1021.39441326206,969.79803536115,853.584240970118,981.550019884955,1022.69224460607,965.525822255453,978.567383254306,1082.8754113688,846.336529640156,1026.77689562507,1012.36797721548,1012.90371969133,1017.25736369065,1234.61569788277,1043.44562080963,1073.17952041012,1002.78139485238,990.890248776605,1012.55347861481,979.130467626143,980.647675405507,973.352434131632,947.999755303234,1019.00914855682,1070.56790137944,907.696307189258,964.188082005265,1293.79251377238,967.813024118164,903.524238402273,997.261396362669,973.702640539876
"2","batch01_QC02",1,1030.06090994578,1213.74189921682,915.185257843553,974.103557303115,1028.46726018977,977.100338885578,941.06910852915,981.156150128728,1067.30871985215,1000.8220076285,1044.28518954554,1129.81720930049,948.122874774419,1095.65242395746,1005.50754636736,984.971771266035,907.168053711339,1122.49927182577,1028.93012604852,959.443177926032,1033.07230078895,985.535978959405,691.591918532665,972.75542271165,833.342328382673,978.383215873995,1077.74147299147,1002.37264787888,988.365119696412,1038.8181197767,853.944994067167,1022.84318659832,978.212605068551,884.621417770765,1058.83180263695,1041.21536471584,500.230167938099,1018.65335863555,1093.75595290512,973.24694326471,1064.21038382026
"3","batch01_QC03",1,946.162388495221,1035.80977442443,991.5856607785,993.279528373949,1003.92070422373,1069.22763462193,1064.89723360893,995.523193841557,1024.29188554305,1007.16882557069,996.733202718301,1093.7960789162,1036.88189239852,838.983902746833,1035.97224304759,1073.78651512509,1047.2292226919,923.081002561685,917.680025172964,1067.33880208707,998.471831170308,1018.02744540013,1048.77979858822,996.571468371694,975.79681431347,1018.29141382984,953.627994731564,988.438745400564,995.843834356371,948.982812221581,1103.17266130692,1040.32059985352,1018.80617362841,1083.89230990821,1046.23460722311,1007.61107941292,1121.51094626033,1027.3632963938,957.025315740511,998.324713324986,967.486110898988
"4","batch01_QC04",1,1009.09924427412,1019.91509346819,973.533921594003,1015.10064725056,934.539116683016,1002.63974654008,994.854070081987,998.439790104924,1006.33512803619,934.032189264017,1013.59302869084,729.93090768796,992.507802565549,1101.65860330454,988.019314834335,901.454159743016,933.121147690306,1169.06130446387,855.553307250681,906.706744405262,970.046487101508,1009.58788924671,1126.46605957987,963.520453674185,1225.9765579257,975.599487360942,946.788417189134,990.029800792158,1080.58220667285,1021.78815397339,949.562611868928,960.569971857974,982.909336254816,959.189792738965,994.257767739761,969.232094508291,1054.92402785842,959.863059971646,1005.45575537502,997.294214137357,929.944673126849
"5","batch01_QC05",1,1098.51871778129,718.542450797437,985.234164544008,1003.97211969627,1030.45014687624,1059.44817021414,982.521626016601,1027.2152854179,942.192469566911,1025.66629159924,996.002385735061,966.106780912691,1044.87566631484,967.795361778429,1018.66492322313,1019.40548779573,1033.88966532056,954.131883525113,1281.99602372435,1074.11761391079,928.661250091782,1003.89765486548,686.375573829463,990.24391918555,963.812524120651,1021.79010507516,914.362017702892,1004.30121136525,1012.18584374614,1022.43073053051,1091.44951907352,988.179190982398,981.825569430155,1054.85394480966,917.158962206978,1027.87012340853,1032.97361859568,1032.08307726956,968.636490793671,1026.41949410744,1019.71374175732
"6","batch01_QC06",1,1039.13578793135,1111.27966447763,1045.51605661727,1063.40271509001,977.053873097958,982.057616848129,990.96272187408,987.298758332331,1045.71351359988,1018.39113618559,953.96612930125,1189.58428165858,990.741158491788,1062.1712102234,993.027152347052,991.153017339951,945.953789030897,890.116998601409,874.740410128036,949.773270012734,998.512034424285,955.963178422865,1249.1858459438,1077.60940448872,993.829647875312,1020.91756357648,1067.4262709296,1002.06342396081,934.465620817431,1027.20565401432,1048.46793681791,1052.05043952482,1051.80848646604,975.84639962571,991.009114819464,962.417138765793,772.226143710294,967.99622067297,1012.4057210853,1033.32225504536,1055.77445481977
"7","batch01_QC07",1,982.887074989635,973.362558248413,1040.61086664702,955.707205091298,994.851576077753,906.922924707117,969.474315579522,1006.79131575626,990.300468590112,938.089476013329,1077.42257626388,725.736113471545,892.310990692886,970.870045901221,993.424053929761,1000.45616759813,1055.83299437725,1091.18508956728,822.974822188548,1085.65619796878,1027.20370267873,1050.55795570203,861.604907730688,930.456391265956,950.502393535742,980.8269695091,998.181784029358,1009.61755148298,1031.3361112411,944.411935666055,1082.78348747072,983.709313149911,905.26759338414,1010.79758063137,1048.15772631012,1019.22165619304,1171.07606196486,1012.0351509759,1099.56541865057,975.183398404804,918.844683652259
"8","batch02_QC08",1,888.321423769606,937.954059499229,919.408402851933,985.05717514113,985.846591288764,912.453897616317,999.195016046035,995.737082045342,1008.15786638464,1052.44786061883,1004.11904373248,1200.97884938025,926.854857505223,1017.62679265818,992.2145972584,1046.58147421153,991.947230137079,1009.98493890196,1197.64421094703,980.06462117791,1036.53490499115,982.21515789752,1161.35437894927,1022.90320018664,1039.15308433678,958.926551292193,1009.67007503941,996.810125290714,1038.69462909762,1028.76540276155,910.191510859033,954.73554678844,1018.32155791786,948.672692071878,981.734601101067,986.77190351447,1111.62472785465,1025.38387230441,951.116134911747,975.923682619894,1002.00353298208
"9","batch02_QC09",1,1021.82768785118,996.084178805502,1047.98447983407,936.076596331509,1009.09883949072,1270.02337912221,1007.54189737962,949.808877913626,941.931556091666,946.257268609136,1006.86060830181,922.459444878319,1291.46400604325,919.990835786706,1031.01054420284,933.080230194639,1033.50851483559,1078.64291694976,818.696970451065,861.007432191267,1011.16374384191,1016.10668092516,705.349808949887,963.173661709143,879.17414247045,1030.47212968421,942.756345453382,987.711663007233,961.361058937064,960.093605976573,754.153309777828,1037.42895897616,961.351929755373,946.524173442499,1091.32580320382,1045.00599629394,565.911080478896,997.329789677649,1046.75359608075,1020.76812670888,1003.97161653506
